Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
EzuRT_4vOrvWdHqZzEFf0w,Oh Taisho,9 Saint Marks Pl,"{'latitude': 40.729463, 'longitude': -73.989096}",1045,3.5,10003
9ZNxYreHqLSsI48s2IohUw,Sushi Suite 1001,"32 E 32nd St, Ste 1001","{'latitude': 40.746052, 'longitude': -73.98345}",126,4.5,10016
neccHiLwwGeMUVRXSC7q_A,Hide-Chan Ramen - West Side,314 W 53rd St,"{'latitude': 40.7643263, 'longitude': -73.9854547}",257,4.0,10019
cqj7o7uZ_jboXL0BqO4YMg,Glaze Teriyaki,643 Lexington Ave,"{'latitude': 40.7591909, 'longitude': -73.9704258}",332,3.5,10022
ckDKWs7pyXpRYi06sVedrA,TJ Asian Bistro,50-19 Skillman Ave,"{'latitude': 40.7461895, 'longitude': -73.9136856}",484,4.5,11377
PuiSQqVdC38FhwXtWOPJzw,251 Ginza Sushi,251 E 35th St,"{'latitude': 40.745938977155, 'longitude': -73.975854889858}",259,4.0,10016
abNHO9-xlCsv31gghCUuxw,Zutto Japanese American Pub,77 Hudson St,"{'latitude': 40.71847, 'longitude': -74.00903}",995,4.0,10013
pTMnHb_W3sKqS8oCzjHdVA,SenYa,109 1st Ave,"{'latitude': 40.7269015463545, 'longitude': -73.986101118587}",319,4.0,10003
od-5v2v1HdGisEDAXotqeg,Poke,343 E 85th St,"{'latitude': 40.7766, 'longitude': -73.95057}",492,4.0,10028
jR09vZmJnwKPw4DyMxgwnw,Sushi on Jones,348 Bowery,"{'latitude': 40.72664, 'longitude': -73.99202}",500,4.0,10012
9dikwBwukRl26W6Jqo09nQ,Oramen,579 6th Ave,"{'latitude': 40.73901, 'longitude': -73.99599}",335,4.0,10011
7OMGEtFWT6sdd9TVuoGqJQ,Okonomi,150 Ainslie St,"{'latitude': 40.712622, 'longitude': -73.9487843}",509,4.5,11211
PTYUAAJbEmvIv4EsyRrcnA,Momoya,427 Amsterdam Ave,"{'latitude': 40.784043, 'longitude': -73.977391}",544,4.0,10024
ULDVJYTT-47RqbLtlR_FUA,Ootoya Union Square,41 E 11th St,"{'latitude': 40.73316, 'longitude': -73.99273}",397,4.0,10003
m1cJLpDN4B-_0hGgPfe5OA,Salt + Charcoal,171 Grand St,"{'latitude': 40.71453, 'longitude': -73.9613511}",707,4.0,11249
kjItczuC-FQa-nECT9VF8A,Udon Lab,43 W 32nd St,"{'latitude': 40.7482036287177, 'longitude': -73.9874565}",351,4.0,10001
qVlDLz8Ri-ThAFJgYHuQ9A,Omusubi Gonbei,370 Lexington Ave,"{'latitude': 40.750701, 'longitude': -73.976961}",105,4.5,10017
QJTLAOMNvhV1_jPfcQ_qPw,Nippon,155 E 52nd St,"{'latitude': 40.75743, 'longitude': -73.97042}",192,4.0,10022
flHcoaHEWxACgc-Vk9MsOQ,Jukai,237 E 53rd St,"{'latitude': 40.75718, 'longitude': -73.9678837692742}",183,4.0,10022
6EArjn_iacj-yGVLTKWuEQ,Fushimi Williamsburg,475 Driggs Ave,"{'latitude': 40.718827, 'longitude': -73.954131}",797,4.0,11211
enDIsmxSG2bQccQWgGNcbg,Takumen,5-50 50th Ave,"{'latitude': 40.74259, 'longitude': -73.9546699}",292,4.0,11101
Vf38zUk09gMgEzg60BrACA,Dark Bullet Sake & Oyster Bar,154 W 72nd St,"{'latitude': 40.77807, 'longitude': -73.98079}",139,4.5,10023
NlgC8TjNuf8sy6qg2xpqsQ,Yuka Japanese Restaurant,1557 2nd Ave,"{'latitude': 40.77463, 'longitude': -73.95447}",625,3.5,10028
IU7J-biFGBwrl6qKBPGStQ,Sushi Tsushima,210 E 44th St,"{'latitude': 40.7516558, 'longitude': -73.9727916}",275,3.5,10017
iHwhkW0LLlu81ZCir-lFQA,Sushi of Gari UWS - Gari Columbus,370 Columbus Ave,"{'latitude': 40.78112, 'longitude': -73.97632}",346,4.0,10024
u0qfikB-ppp6UwoNKqxlRw,Flame,100 W 82nd St,"{'latitude': 40.78396, 'longitude': -73.97444}",505,4.0,10024
lIix5qMI4q5bfCTO4wxkgA,Pink Nori,36-06 30th Ave,"{'latitude': 40.764689, 'longitude': -73.917282}",492,4.0,11103
RRNU27hv8rhBYx-mOinwRA,Hokkaido Ramen Santouka,595 River Rd,"{'latitude': 40.81627, 'longitude': -73.97983}",742,4.0,07020
L3reOLLPez7lnOhyfCpvkg,Shinka Ramen & Sake Bar,93 Bowery St,"{'latitude': 40.7170795322745, 'longitude': -73.9952574670315}",429,4.0,10002
k9SHpkjwlYnXZkSLVtl11w,Tenzan,988 2nd Ave,"{'latitude': 40.756202, 'longitude': -73.967201}",330,3.5,10022
itblJyiTY2h2ACidLk66oA,Takahachi,85 Ave A,"{'latitude': 40.725315, 'longitude': -73.984436}",604,4.0,10009
wcs0Qm2PshPz0ifTsJK3YA,Dainobu,129 E 47th St,"{'latitude': 40.7546157836914, 'longitude': -73.9731292724609}",223,3.5,10017
OD4um1mrqmeInzIDNNsF9g,The Chemistry Room,130 West 47th St,"{'latitude': 40.75844, 'longitude': -73.98306}",63,4.5,10036
GrYs4dj4mseJ4ctu4KhR9Q,Ikebana Zen,401 W 53rd St,"{'latitude': 40.765627600651335, 'longitude': -73.98791686059982}",108,4.5,10019
oHEKc3Og4v13ReftMolKZg,Pinklady Cheese Tart,11 Mott St,"{'latitude': 40.7141357508495, 'longitude': -73.9988519623876}",308,4.5,10013
G9SWgxH65OBQaJaE8dHkbw,Zest Ramen,112 Eldridge St,"{'latitude': 40.71816, 'longitude': -73.99186}",317,4.5,10002
25KSIumOXSnysnUIGAhNYw,Fuji Hibachi,321 W 42nd St,"{'latitude': 40.7579059, 'longitude': -73.99069}",411,4.0,10036
22CRLIEfJWIO-8RjEiecAg,Akino,82-80 Broadway,"{'latitude': 40.741236, 'longitude': -73.881306}",1087,4.5,11373
Mzt7J53rOihwxIt41SH7vg,E A K Ramen by Machida Shoten  West Village,469 6th Ave,"{'latitude': 40.73568, 'longitude': -73.99837}",374,4.0,10011
a8Lj13uc3Hhyjm0eYL90sw,Sushi On Me,71-26 Roosevelt Ave,"{'latitude': 40.746444, 'longitude': -73.893947}",233,5.0,11372
0FOE_TW-91b9wN661lZMyQ,mokbar,75 9th Ave,"{'latitude': 40.74222, 'longitude': -74.005913}",629,3.5,10011
fmf27DIVDUOZSi15gmdR-g,Toribro Ramen,366 W 52nd St,"{'latitude': 40.7644627406818, 'longitude': -73.9875809848309}",94,4.5,10019
479rycCXZojMT9S0cl8Oxg,Yakiniku Gen,250 E 52nd St,"{'latitude': 40.75611, 'longitude': -73.96815}",165,4.0,10022
yecdlU3oJb1c7rwbjtxchQ,Marufuku Ramen - New York,92 2nd Ave,"{'latitude': 40.72697, 'longitude': -73.98863}",183,4.5,10003
TeBthQZ2xpxyvXheS08ovw,Blue Ribbon Sushi Izakaya,187 Orchard St,"{'latitude': 40.7220839812692, 'longitude': -73.9882245327093}",569,4.0,10002
KQqab3ohkPCK83F-atfxGA,Sushiva,615 9th Ave,"{'latitude': 40.7594989335408, 'longitude': -73.9920477036759}",107,4.5,10036
uXsYr76zioJq7jjOKRwQog,Shinbashi 72,218 W 72nd St,"{'latitude': 40.778775, 'longitude': -73.982884}",83,4.5,10023
nZdo3ihbeX0l9eLBFS-nWg,DOMODOMO Jersey City,200 Greene St,"{'latitude': 40.720237887545395, 'longitude': -74.03427148430569}",619,4.5,07302
9QK3vhI04Q8ylqk49C3JcQ,Rule of Thirds,171 Banker St,"{'latitude': 40.7246328, 'longitude': -73.9551096}",440,4.0,11222
_jX0YO1PykUrRKCLo0WxIw,omakase room by maaser,321 Bleecker St,"{'latitude': 40.733205, 'longitude': -74.003923}",207,4.5,10014
EBIjeMlkgU12CyCcUDj-kg,Shuko,47 E 12th St,"{'latitude': 40.7334269431242, 'longitude': -73.9914635674129}",331,4.0,10003
dz88dkY9JaoXe2sF8MSjVQ,Benihana - New York,47 W 56th St,"{'latitude': 40.7633238925373, 'longitude': -73.9766874748688}",1343,2.5,10019
tyyqm0ftkoKQxednWNh0Tg,UOGASHI,318 West 51st St,"{'latitude': 40.76326, 'longitude': -73.98671}",123,4.5,10019
x593rd-PSjGje4Uks1FKEg,Rai Rai Ken,218 E 10th St,"{'latitude': 40.72924, 'longitude': -73.9858}",884,3.5,10003
WlRZ4JEAVqtemQ5WQhFAFg,Maru 2,267 W 17th St,"{'latitude': 40.7416184376274, 'longitude': -74.00068538901618}",160,4.5,10011
vec8jeVbbSGzVlStl0Xp_Q,Chikarashi,227 Canal St,"{'latitude': 40.71792477072888, 'longitude': -73.99945752883555}",519,4.0,10013
jt-0y4RJ20ONbkxxNWG_Sw,New Mizu Sushi,350 E 9th St,"{'latitude': 40.7283, 'longitude': -73.98538}",233,4.5,10003
JRmQRFEEnSUdAcesHun9AQ,ICHIRAN - Brooklyn,374 Johnson Ave,"{'latitude': 40.707587, 'longitude': -73.933271}",1325,4.0,11206
fDeC90b2ZqPQClL62jOUmw,Omakase Room by Mitsu,14 Christopher St,"{'latitude': 40.73382, 'longitude': -74.00042}",207,4.5,10014
je92kXXWjANmiN-dfwNapg,Sushi Dojo NYC,110 1st Ave,"{'latitude': 40.7266273498535, 'longitude': -73.9856719970703}",534,4.0,10009
k4QfaFoqtpEZ1LZylJZqww,Jj S Asian Fusion,"37-05 31 Ave Flr Grd, FLR GRD","{'latitude': 40.762159665773424, 'longitude': -73.9182777002017}",457,4.0,11103
Pfjb9Rn5Th7R-pLXVARwlA,Jin Ramen,3183 Broadway,"{'latitude': 40.8154774, 'longitude': -73.9587672}",1155,4.0,10027
kwq1W0opBnOYKoUXWYyQ5g,Momokawa,1466 1st Ave,"{'latitude': 40.77047, 'longitude': -73.9537}",223,4.0,10075
i8F0fnempD5fTb2CxbwKDw,Izakaya,326 E 6th St,"{'latitude': 40.72667, 'longitude': -73.98738}",277,4.0,10003
kQa2W0D84lwO31QgUPoOLA,Ushiwakamaru,362 W 23rd St,"{'latitude': 40.746132011205994, 'longitude': -74.00103248594787}",206,4.0,10011
kvpSqh3q7r3HK3Tw-wXGEQ,Ashbox,1154 Manhattan Ave,"{'latitude': 40.738267, 'longitude': -73.955158}",148,4.5,11222
_F29-1dkiBmDPSaKQ9_O0Q,Hakata Tonton,35 W 35th St,"{'latitude': 40.749981, 'longitude': -73.985719}",100,4.5,10001
K54qUgd274Fj_LvHCjeSFw,Okinii,216 Thompson St,"{'latitude': 40.72894, 'longitude': -73.99911}",350,4.0,10012
O1XrvIq-6IlLunLYEjOiFQ,Kushi Kushi Yaki,2 W 32nd St,"{'latitude': 40.747266, 'longitude': -73.9861784}",121,4.5,10001
u5V6wQQv3e4BmbyzUDYLNQ,Takesushi,43-46 42nd St,"{'latitude': 40.7441219, 'longitude': -73.9224056}",392,4.0,11104
U7gqQHSRFNYCad3qGLj3yQ,Umami Sushi,50 Greenwich Ave,"{'latitude': 40.73571, 'longitude': -74.00044}",214,4.5,10011
kN3rkbjvqkY62CDRYUVz4g,Yopparai,"49 Clinton St, Ground Floor","{'latitude': 40.71975013980203, 'longitude': -73.98488557728082}",259,4.5,10002
YUupWsGbZx-bGea9fdmW4w,Ko Sushi,1329 2nd Ave,"{'latitude': 40.767795, 'longitude': -73.959442}",365,3.5,10021
oJZq1JmKalXXjqWRKfIjwA,Sushi Azabu,428 Greenwich St,"{'latitude': 40.7222930324682, 'longitude': -74.0098838048935}",481,4.0,10013
6xPlSpyxE3PLJVeRvt2BwQ,Yaya Tea Garden,51 Chrystie St,"{'latitude': 40.7162999, 'longitude': -73.99496}",529,4.0,10002
PwrYnl3j3YCGzILX_5UHpw,Davelle,102 Suffolk St,"{'latitude': 40.71852, 'longitude': -73.98605}",350,4.0,10002
y0iJ2BrB2rrOM-hogOO1mg,Yama Ramen,"60 W 48th St, Fl 2","{'latitude': 40.7581, 'longitude': -73.9806399}",309,3.5,10036
_FICyzFLQxR7N62I6qU94A,KanaHashi,981 Manhattan Ave,"{'latitude': 40.73263, 'longitude': -73.95482}",204,4.5,11222
yj4culC4vfNKWXdj5ZxJ4Q,Kosaka,220 W 13th St,"{'latitude': 40.7381972955808, 'longitude': -74.0014449879527}",204,4.5,10011
2SMaAUcbNjW7vSwdg38P2Q,Ajisen Ramen,136 W 28th St,"{'latitude': 40.74661, 'longitude': -73.9921}",469,3.5,10001
aq0SXPyy_dpFjcfvTDRxBA,Wasabi Sushi & Bento,561 7th Ave,"{'latitude': 40.75484, 'longitude': -73.9876}",509,3.5,10018
uCXsqMEfD12Rlmp1H09_Nw,Omakase Sushi Dairo,208 3rd Ave,"{'latitude': 40.73601, 'longitude': -73.98542}",82,4.5,10003
T2fE7hGS83Ba-QNCOqbK4A,Ako,205 Bedford Ave,"{'latitude': 40.7168599, 'longitude': -73.95845}",492,4.0,11211
ZaJS8EKQNSaQpwpmgN-vVw,Samurai Mama,205 Grand St,"{'latitude': 40.7140208838114, 'longitude': -73.960325717926}",651,4.0,11211
cLxp5gIPWIhmvpmdPo7BsA,969 NYC Coffee,37-61 80th St,"{'latitude': 40.74779, 'longitude': -73.88553}",355,4.5,11372
dspLTxhT3Po_lgpUOnYLHg,Matsu Sushi,411 E 70th St,"{'latitude': 40.766304, 'longitude': -73.955909}",298,3.5,10021
IPHolyNKu-W1DPJKxWvKQw,Inase Restaurant,1586 1st Ave,"{'latitude': 40.77452, 'longitude': -73.950729}",165,4.0,10028
0lZeHrKy9DLfBxek_oR3Kg,Yama,122 E 17th St,"{'latitude': 40.73590516663025, 'longitude': -73.98767988956808}",450,3.5,10003
lwPVHZJBjQbhR7gQ2rhpNw,Go! Go! Curry!,235 E 53rd St,"{'latitude': 40.757310755122646, 'longitude': -73.96792596553884}",133,4.0,10022
GknCLz8E_mC211psEX8lYg,Sushi Zo | New York,88 W 3rd St,"{'latitude': 40.7297821044922, 'longitude': -73.9992218017578}",120,4.5,10012
iueVEi_vQxdAzdXs-8Fvrg,Atami Japanese Fusion,1167 2nd Ave,"{'latitude': 40.76226, 'longitude': -73.9635}",172,4.0,10065
-pab00ajP_NS1KGfILveYA,Marumi,546 Laguardia Pl,"{'latitude': 40.7289699, 'longitude': -73.99837}",452,4.0,10012
dgU5NoylJVJ5rDZY_PezkA,Blackbeard Ramen,607 Gorge Rd,"{'latitude': 40.8243589123235, 'longitude': -73.9876905320009}",593,4.5,07010
ax4INkzwL__-d_kGJfcA-w,Kaikagetsu NYC,162 Orchard St,"{'latitude': 40.72104, 'longitude': -73.98848}",136,4.5,10002
MLBqYHtCwACXgmKxYTFq3g,KazuNori | The Original Hand Roll Bar,"157 E 53rd St, Plaza Level, The Hugh","{'latitude': 40.7580782, 'longitude': -73.96999889026759}",52,4.5,10022
pou1-d7PENs6AD4mnt9P4g,Sushi W,2673 Broadway,"{'latitude': 40.79837, 'longitude': -73.96941}",137,4.5,10025
lN5tiN-4eBNeh8F0zcI6Hw,Fuyu Ramen,4617 Queens Blvd,"{'latitude': 40.7434146, 'longitude': -73.9182384}",201,4.5,11104
lEH8EUPX3Zn_trHauIycYw,Aoi Kitchen,320 E 6th St,"{'latitude': 40.72683167, 'longitude': -73.98754333}",206,4.5,10003
IYlO-XRwjZlUl0yoKY87cA,Cagen,414 E 9th St,"{'latitude': 40.72779, 'longitude': -73.98417}",229,4.0,10009
0v2rI4CivY0nrQM3_W4VmA,Kondo,2913 Broadway,"{'latitude': 40.7626545293336, 'longitude': -73.9265084112689}",196,4.0,11106
03-WCL7HaShHkS5kAk6lVg,Otafuku,"218 E 10th St, Rai Rai Ken Curry Ya KB","{'latitude': 40.729250519566506, 'longitude': -73.98579596787887}",510,3.5,10003
00knD0qT1obuq3cJ-lWcIw,Shinjuku Ramen,58 W 56th St,"{'latitude': 40.76326, 'longitude': -73.97706}",81,4.5,10019
nNAzEGkZnecQF0yZdYfMIg,Edo Sushi Japanese Restaurant,9 E 17th St,"{'latitude': 40.73774, 'longitude': -73.99127}",325,4.0,10003
VaL9GaBR_GR-q9d1VzJF3g,SUteiShi,24 Peck Slip,"{'latitude': 40.70788, 'longitude': -74.00194}",597,4.0,10038
UQuV1hiPRPqPT2qBcLrQqA,Flipper’s,337 W Broadway,"{'latitude': 40.72242, 'longitude': -74.00357}",781,3.5,10013
LKNhVc1VIt87NQL2wn9rnw,Suki,32 St Marks Pl,"{'latitude': 40.72879603529948, 'longitude': -73.98840203138467}",240,4.0,10003
et9pAFtSvNOct9Qcmtcf7g,Mido Japanese,"612 Amsterdam Ave, Bet. West 89 St and West 90 St","{'latitude': 40.7900491, 'longitude': -73.9734598}",263,4.0,10024
FFzCto6PhZYZGUZLOICbTg,Okiboru House of Tsukemen,117 Orchard St,"{'latitude': 40.719348, 'longitude': -73.989706}",191,4.5,10002
ZrzSDDj54aUlPqn4MQMKeQ,Momo Sushi Shack,43 Bogart St,"{'latitude': 40.70512, 'longitude': -73.933463}",667,4.0,11206
C69uTzoWFaIWcpnYf2LbRw,ROKC,3452 Broadway,"{'latitude': 40.8235051, 'longitude': -73.9522425}",501,4.5,10031
OOZgZGmiKocoYRgUOupEcA,karakatta,230 Thompson St,"{'latitude': 40.72933, 'longitude': -73.99865}",271,4.0,10012
6t5xWjPLWAjJV3YFMX_oaw,Hirohisa,73 Thompson St,"{'latitude': 40.724597, 'longitude': -74.003174}",197,4.5,10012
hvrQQ0YWqgw0__OnofqXag,Kuu Ramen,20 John St,"{'latitude': 40.7096786, 'longitude': -74.0089569}",802,4.0,10038
RYKGs45OjF-vlb2Ds2Jb_g,Izakaya Juraku,121 Ludlow St,"{'latitude': 40.7196796287355, 'longitude': -73.9887088537216}",188,4.5,10002
1rjxNwYpg0orCcZi0ku9Nw,Hasaki,"210 E 9th St, Basement","{'latitude': 40.729682, 'longitude': -73.988868}",391,3.5,10003
tT6teP3ZfCAfvdPdDoqG4A,Ki Sushi,122 Smith St,"{'latitude': 40.68764, 'longitude': -73.9901}",765,4.0,11201
dL6_XUUr_INX10IOMtSM0w,Oishi Bay,230 E 29th St,"{'latitude': 40.74187, 'longitude': -73.97895}",215,4.0,10016
MTtqSunPEZwdCJFMHsiHzg,Ai Ki Ya,41 W 33rd St,"{'latitude': 40.74873, 'longitude': -73.98705}",123,4.0,10001
4TQMO6AaKSXHMbKvGAf-gg,Llama San,359 6th Ave,"{'latitude': 40.73225, 'longitude': -74.00078}",275,4.0,10014
kkVutuFSHhCd2Xtm_0ia2A,Sushi Kai,332 E 9th St,"{'latitude': 40.728498, 'longitude': -73.98615}",142,4.5,10003
fL8LOuVbCzop2I9cGVvEUw,212 Hisae's,212 E 9th St,"{'latitude': 40.72964, 'longitude': -73.98879}",387,4.0,10003
kesYSgOJW5krU6L8n9qQ4Q,Ichibantei,401 E 13th St,"{'latitude': 40.73063, 'longitude': -73.98275}",278,4.0,10009
NCnOkzbyfzDltnBnJySfzw,Amami Bar and Restaurant,57 Nassau Ave,"{'latitude': 40.723548, 'longitude': -73.952194}",219,4.0,11222
J85NKgA4tOgBAoqxu0vBNw,Sushi Damo,330 W 58th St,"{'latitude': 40.76778, 'longitude': -73.98358}",338,3.5,10019
Qi1AoRNcFEX8etII_RZkFg,Ajisai Japanese Fusion,795 Lexington Ave,"{'latitude': 40.763763, 'longitude': -73.966743}",175,3.5,10065
u8seGm3CnP6RGEiimftUIQ,Tenzan,285 Columbus Ave,"{'latitude': 40.7783079154181, 'longitude': -73.9779206995186}",487,3.5,10023
pqqhHTz_ZpApsaWGa_zMTA,Douska,63 Delancey St,"{'latitude': 40.7191369, 'longitude': -73.9908998}",192,4.5,10002
f48yzy50jQDH7X5xFAluOw,Tsukimi,228 East 10th St,"{'latitude': 40.72908, 'longitude': -73.98541}",54,5.0,10003
l5ljyjseOlWnvIVEXx0LxA,TomoTomo,"152 W 52nd St, Ste 109","{'latitude': 40.76182, 'longitude': -73.981741}",51,4.5,10019
fqr2YzqzG7q1ZsuP2klxww,LUNA  Asian Bistro & Lounge,32-72 Steinway St,"{'latitude': 40.7573, 'longitude': -73.92068}",363,4.0,11103
hY80ALWhA_i1yqMA0L3ruA,Mojo Omakase,177 9th Ave,"{'latitude': 40.7450569, 'longitude': -74.0027927}",120,4.5,10011
pil3w2-2REoXBwEToYZ_tQ,Bar Moga,128 W Houston St,"{'latitude': 40.72787, 'longitude': -74.00107}",288,4.0,10012
D-E4HgANyW_PFEOLzTsLvw,Takumi Omakase,181 Essex St,"{'latitude': 40.7218841, 'longitude': -73.9866691}",118,4.5,10002
c6R_hvUwsqXX2MUXWtO94Q,Nakamura,172 Delancey St,"{'latitude': 40.71790294387109, 'longitude': -73.98516533290938}",412,4.0,10002
7qvsMuRypQYg1Ux8kghybg,Kissaki Omakase ,319 Bowery,"{'latitude': 40.72535, 'longitude': -73.99193}",223,4.0,10003
BiFBVQwkCIurPP-ytstGwQ,Shima Sushi,226 E 51st St,"{'latitude': 40.75588, 'longitude': -73.96926}",76,4.0,10022
aY8JCml1xlOg5a1BHn2DNQ,Tsukushi,357 E 50th St,"{'latitude': 40.75414, 'longitude': -73.96648}",102,4.0,10017
qikiQkcPe40utb7uKDJMHQ,Cafe Zaiya,"1073 6th Ave, Fl 2, Kinokuniya Bookstore","{'latitude': 40.75413971422578, 'longitude': -73.98500266571587}",187,3.5,10018
kIzVGUWS2b5H_b-G0Q0-0g,Katana Kitten,531 Hudson St,"{'latitude': 40.73425, 'longitude': -74.00639}",199,4.0,10014
NgtVHBGqkR22c_V7Vm4DIQ,Kyuramen - Times Square,315 W 46th St,"{'latitude': 40.760309, 'longitude': -73.988599}",75,4.5,10036
Exb6scc1mLuhsWrMLJqw9g,Sushi Lab - East Village,320 East 11th St,"{'latitude': 40.729793874721146, 'longitude': -73.9853292}",57,5.0,10003
v3qQvMjj4KSZ4dPU4ERyiw,Ramen Spot,760 Manhattan Ave,"{'latitude': 40.7268634, 'longitude': -73.952345}",129,4.5,11222
zTW8HJHdhmI-VuJwo7zsFw,Cha-An Bonbon,238A E 9th St,"{'latitude': 40.7293691, 'longitude': -73.9879042}",165,4.0,10003
aTzxrI2o3vH_HQkqeFszzg,Juban,207 10th Ave,"{'latitude': 40.74731, 'longitude': -74.00467}",233,4.0,10011
8y8_xwiaBtCVYA4Jjx-5AQ,Pokébāb,209 Bedford Ave,"{'latitude': 40.71683, 'longitude': -73.95866}",198,4.5,11211
vQ2MwpkjcrF7uxs87oMeyw,Noona Noodles,11 W 32nd St,"{'latitude': 40.74761, 'longitude': -73.98631}",114,4.0,10001
6gcGQJ20q0J-ODZ6srB3Ow,Bai Sushi,37-03 Broadway,"{'latitude': 40.7597841, 'longitude': -73.9202394}",264,4.0,11103
73ORfmj4Et2DVWtroer50g,Hane Sushi,346 1st Ave,"{'latitude': 40.734726770853, 'longitude': -73.9797846661456}",357,3.5,10009
Hkg4b2x8LlYbq2molIFdhw,Kikoo Sushi,141 1st Ave,"{'latitude': 40.72808601890026, 'longitude': -73.98535905341164}",755,3.5,10009
6S3dRxa8n9L-OzZ-5h-q4Q,Oki Poké & Ramen,135 E 45th St,"{'latitude': 40.7532576637017, 'longitude': -73.9739739314382}",122,4.0,10017
61JIVs4L3wmP1j4vJar1Tg,Saku,936 Park Ave,"{'latitude': 40.7482982, 'longitude': -74.0305929}",332,4.0,07030
2YkqGzOldh-gcSSFkvP44Q,MIGHTY Bowl,120 Macdougal St,"{'latitude': 40.72986, 'longitude': -74.00049}",267,4.0,10012
IS94JDTcq_WedBcj6P4qpQ,Sushi on Jones,210 W 10th St,"{'latitude': 40.73399, 'longitude': -74.00418}",263,4.0,10014
eS9mTLlWwu_Ap2ROMQWPxg,Chuko,565 Vanderbilt Ave,"{'latitude': 40.680784, 'longitude': -73.967455}",1101,4.0,11238
AFt1Qcec4_JNr6PWpkRYyw,Sushi Lin - Brooklyn,335 Flatbush Ave,"{'latitude': 40.677786, 'longitude': -73.972591}",322,4.5,11217
jsJdz6pvyYZjtut9vkUwBw,Yaya Tea Grand,206 Grand St,"{'latitude': 40.7192268371582, 'longitude': -73.9962768554688}",317,4.0,10013
B8wHwGZCddRZ_T953FApxQ,Maki Kosaka,55 W 19th St,"{'latitude': 40.740322, 'longitude': -73.99379}",99,4.5,10011
AudBWxeAr3zHr1ITrTcVpg,Izakaya Fuku,71-28 Roosevelt Ave,"{'latitude': 40.74635, 'longitude': -73.89383}",233,4.5,11372
Jwa9ibcOtv42oNpqdE7z8A,Ani Ramen House,218 Newark Ave,"{'latitude': 40.7222599, 'longitude': -74.0470235}",758,4.0,07302
W08oKnigMWp4FFiGF1NJVg,Sushi Blossoms,334 8th Ave,"{'latitude': 40.747385365668656, 'longitude': -73.99678497525383}",65,4.5,10001
njmOPpVZxIseG262NPfspA,Miyabi Sushi & Asian Cusine,118 W 3rd St,"{'latitude': 40.73046, 'longitude': -74.00037}",393,4.0,10012
UI6YjZ34NnLdymKx2qf53g,Sushi Ishikawa,207 W 80th St,"{'latitude': 40.784237, 'longitude': -73.978311}",41,5.0,10024
xA1qtuegpy7skuVLb-CkQA,Aji Sushi,838 2nd Ave,"{'latitude': 40.75145, 'longitude': -73.97079}",203,3.5,10017
FxswnvW4Fat6dFYcQNaE7Q,Hall,17 W 20th St,"{'latitude': 40.74032, 'longitude': -73.99223}",68,4.5,10011
5UqEDoMZCrvhSKgCWg5GGw,Isohama,1666 3rd Ave,"{'latitude': 40.78361, 'longitude': -73.95088}",216,4.0,10128
VdAVjghEq_Zl-DDte0mjrw,ACRE,64 Meserole Ave,"{'latitude': 40.72633, 'longitude': -73.95471}",88,4.5,11222
Ycz0lIQObftqCnJJvln2WQ,HanaMichi,28 W 32nd St,"{'latitude': 40.7475814819336, 'longitude': -73.9870910644531}",491,3.0,10001
wH2hXRoFORQXF319oCGmWw,Sweets Laboratory by Hanamizuki,143 W 29th St,"{'latitude': 40.747539, 'longitude': -73.991601}",83,4.5,10001
g8i7ZoTri1fUGkaIM6fP9A,Souen,326 E 6th St,"{'latitude': 40.7266693115234, 'longitude': -73.9873733520508}",350,3.5,10003
0nYfyel0UwlI1qXHOjTw0w,Musashi Asian Cuisine,495 Grand St,"{'latitude': 40.7111358642578, 'longitude': -73.9514236450195}",180,4.5,11211
LZ8qWYoScZ_DlOg4QYfo4w,Amber,1406 3rd Ave,"{'latitude': 40.774973, 'longitude': -73.957118}",258,3.5,10075
FXFQJmhK6elesopXdhjvFQ,Amber,103 W 70th St,"{'latitude': 40.77632084040014, 'longitude': -73.97993601948492}",153,4.0,10023
VR7vl4qSerSyEMpHc0Bp9w,Go! Go! Curry!,231 Thompson St,"{'latitude': 40.7295, 'longitude': -73.999026}",258,4.0,10012
in1CBl2LwIFkLzAr55jyLQ,Suram,21 W End Ave,"{'latitude': 40.77269355987543, 'longitude': -73.98988286874018}",53,4.5,10023
4eAgPj7eKonKAtk64kgUfQ,Matsuri,39-56 61st St,"{'latitude': 40.7458357, 'longitude': -73.9035436}",204,4.5,11377
YjDOSFuRWNp2d1znivWyIA,Sunrise Mart,494 Broome St,"{'latitude': 40.7232311, 'longitude': -74.0025149}",296,4.0,10012
a5H9p1B6m6WPVjakPylvdA,Spicy Shallot,7701 Woodside Ave,"{'latitude': 40.7437053273707, 'longitude': -73.8878916857991}",726,4.0,11373
bLDHO08mO_OMNMBW9gdetw,MoMo Sushi,239 Park Ave S,"{'latitude': 40.737917460763086, 'longitude': -73.98782763958498}",220,4.0,10003
9MIoDxACK6oSLwz4BVK0IQ,Sushi By Bou - Jersey City,218 Newark Ave,"{'latitude': 40.722256, 'longitude': -74.047075}",247,4.5,07302
c869kkUkjPM5nSGeJqVosg,Ooki Sushi,1575 3rd Ave,"{'latitude': 40.78029, 'longitude': -73.95254}",287,3.5,10128
