Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
4sHkiQ0qURBjL_gVLQbGPw,Taqueria Diana,524 9th Ave,"{'latitude': 40.75652, 'longitude': -73.99371}",249,3.5,10018
10tnq8x2qI7ix7VqVP0rMw,Tacombi,377 Amsterdam Ave,"{'latitude': 40.782610492988084, 'longitude': -73.97844461874793}",247,4.0,10024
60sLpAHHl-IvANGTRzfCow,Tacos Grand Central,711 2nd Ave,"{'latitude': 40.7476230390695, 'longitude': -73.9740906903076}",55,4.5,10016
IpBG_nY_opO9Zy-xNBEQCg,La Chilaquería - New York,139 W 28th St,"{'latitude': 40.746995, 'longitude': -73.992207}",38,5.0,10001
hSkeb_lmfxnoqg7EVo19Vw,Taco Mix,234 E 116th St,"{'latitude': 40.797098, 'longitude': -73.938785}",456,3.5,10029
H08vCdbcP3oy0cBEKqM5KQ,El Rey del Sabor,166 E 60th St,"{'latitude': 40.7622400274526, 'longitude': -73.9663818196397}",73,4.0,10021
yqU1-chsjix3T4EMY2MyxA,Athens Grill & Sports Bar,3011 30th Ave,"{'latitude': 40.76734, 'longitude': -73.92178}",217,4.0,11102
mhrLDFTxUzW2koRAzjlt5g,Chavela's,736 Franklin Ave,"{'latitude': 40.673484, 'longitude': -73.957267}",1257,4.0,11238
2u8T56A4qu-MjeuT-v7s_g,Casa Bocado,341 Broome St,"{'latitude': 40.71958, 'longitude': -73.99484}",118,4.5,10013
4rAXH_bl_iJ1BwHp7I3rYg,Al Horno Lean Mexican Kitchen,417 W 47th St,"{'latitude': 40.762151, 'longitude': -73.991049}",266,3.5,10036
AnAZaBsEuBjYvzaPMTN0oQ,Flats Fix,28 E 16th St,"{'latitude': 40.7365039, 'longitude': -73.9910582}",243,3.5,10003
7I-4qCgJq3n0yan1ChE-ew,Zona Rosa,571 Lorimer St,"{'latitude': 40.7139388888686, 'longitude': -73.9494076703442}",505,3.5,11211
ry7XCoXXxS0DxRmzZLFybw,Taqueria Gramercy,218 3rd Ave,"{'latitude': 40.7363, 'longitude': -73.98531}",143,4.0,10003
6ezrABEThm48qv1qj8_FVw,Javelina,1395 2nd Ave,"{'latitude': 40.7694, 'longitude': -73.95816}",146,4.0,10021
4c4Uwb5yUqXJ-inkcDinIg,Mcondo Tacos,502 Grand St,"{'latitude': 40.7108323440285, 'longitude': -73.9509542539666}",376,4.0,11211
