Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
LkV96_buOU_n0br4SBO57w,Ci Siamo,"440 West 33rd St, Ste 100","{'latitude': 40.75240549384363, 'longitude': -73.9982864846782}",246,4.5,10001
NlmP5x_Ykznd55Dc85ChUg,Nittis,523 9th Ave,"{'latitude': 40.7567, 'longitude': -73.99411}",307,4.5,10018
YE4pvo8ectzEaRYGqUgFcA,Felice 64,1166 1st Ave,"{'latitude': 40.76256, 'longitude': -73.9596}",391,4.0,10065
rJJiGJx3kfMAxtD7P7okHQ,Celeste Restaurant,502 Amsterdam Ave,"{'latitude': 40.78666, 'longitude': -73.97599}",965,3.5,10024
7jG0JgpWs4APQRflhIyhhQ,Lena’s Italian Kitchen,1167 2nd Ave,"{'latitude': 40.76228, 'longitude': -73.963519}",88,4.5,10065
zwOAiVT4pAmpNGXzj-t5MA,Lilia,567 Union Ave,"{'latitude': 40.71757, 'longitude': -73.95236}",1115,4.0,11211
lxPVSGnZ7YTiO5OGrqBS8Q,Vinnie's Pizzeria,148 Bedford Ave,"{'latitude': 40.7189, 'longitude': -73.956843}",740,4.0,11211
NZaq_ygLr4N8-blY5dGx-g,Paul's On Times Square,136 W 42nd St,"{'latitude': 40.75522, 'longitude': -73.98539}",341,4.0,10036
C3E8CVVwzKtOv_sRR1WuRQ,Salumeria Rosi,283 Amsterdam Ave,"{'latitude': 40.77932, 'longitude': -73.9809}",562,4.0,10023
Z67mgMkN3RfdPEX5mXsyYA,Piacere,351 Broome St,"{'latitude': 40.7196979, 'longitude': -73.9951175}",711,4.0,10013
6aVgixwks8EgirE1JtyDAQ,John's of 12th Street,302 E 12th St,"{'latitude': 40.730685, 'longitude': -73.985502}",843,4.0,10003
4eGCuMwKRCCrYHOobEsFpA,Lusardi's,1494 2nd Ave,"{'latitude': 40.7724199, 'longitude': -73.9555}",259,4.5,10075
TZto7AjdA337XIw66AOpUw,Scalinatella Restaurant,201 E 61st St,"{'latitude': 40.7627823203802, 'longitude': -73.9654829353094}",321,4.0,10065
HhY7QDRu7EwXTDY4WT1wSA,Serra by Birreria at Eataly Flatiron,"200 5th Ave, Fl 14","{'latitude': 40.74202728870354, 'longitude': -73.98990524616988}",1867,3.0,10010
DI_FoHY84hfzTWwlzF76aw,Benito One,174 Mulberry St,"{'latitude': 40.7200188460948, 'longitude': -73.9969412164592}",808,4.0,10013
BgGz5IdV53bGb4o7opR5zg,Arturo's,106 W Houston St,"{'latitude': 40.7273563342024, 'longitude': -74.0004944801331}",765,4.0,10012
wZkZmjZEJDraLJgAalnHvA,Pisticci,125 La Salle St,"{'latitude': 40.8141624, 'longitude': -73.960288}",1012,4.0,10027
0-hM-ARw7sLpkyyow_qf6w,Artichoke Basille's Pizza,114 10th Ave,"{'latitude': 40.74406421842744, 'longitude': -74.00655890429283}",1688,3.5,10011
RXCCofQw1EjTcSN0ZeXfRA,Risotteria Melotti NYC,309 E 5th St,"{'latitude': 40.726673363853, 'longitude': -73.9880919456482}",374,4.5,10003
n_NIY1KTi-R5DPkduEUKIw,Ovest Pizzoteca by Luzzo's,513 W 27th St,"{'latitude': 40.7507476806641, 'longitude': -74.0030212402344}",593,4.0,10001
oV_B5pRkcICNab7_eVoIcA,Go Nonna,10-50 44th Dr,"{'latitude': 40.74831, 'longitude': -73.9499}",147,4.5,11101
DtnlLLvcqeEUIyZTypHnzw,Il Mulino New York - Downtown,86 W 3rd St,"{'latitude': 40.729807, 'longitude': -73.999159}",617,4.0,10012
kz9YaFCE1sGJ4CpLDKBIjQ,The Stand Comedy Club and Restaurant,116 E 16th St,"{'latitude': 40.73542, 'longitude': -73.98835}",659,4.0,10003
XHhRAKq6DArQXYhkgvwaow,Spaghetti Incident,231 Eldridge St,"{'latitude': 40.7223153441439, 'longitude': -73.9899454318763}",646,4.0,10002
1uOB_tWZwvI0_HakXfu5Jg,Nick's Pizza,1814 2nd Ave,"{'latitude': 40.78272735790179, 'longitude': -73.9478073}",584,4.0,10128
