Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
s9hDPejM6jc6CSNkEFspBA,Potbelly Sandwich Shop,150 E 44th St,"{'latitude': 40.7523031, 'longitude': -73.974358}",168,3.5,10017
kycAM7GyA1pEMmkdVS3xuw,Wolfnights - The Gourmet Wrap,121 W 3rd St,"{'latitude': 40.73065, 'longitude': -74.00037}",156,4.5,10012
WXNH5L0R3GtVswbDO1nzFQ,Potbelly Sandwich Shop,501 7th Ave,"{'latitude': 40.752984, 'longitude': -73.988959}",212,3.5,10018
tNxOyonJ1Rf5MdgdDoFzIg,Kausa,745 9th Ave,"{'latitude': 40.763837, 'longitude': -73.989084}",99,4.0,10019
seCOrCJVVhmnjhRAWjVeKA,Cava,11 W 42nd St,"{'latitude': 40.7541476, 'longitude': -73.9818586}",106,4.0,10036
4aXPYKWBBpjDmkr9drsZ2g,Highline Pizzeria,503 W 28th St,"{'latitude': 40.751049, 'longitude': -74.0020523}",178,4.0,10001
WEPcy_cr8dzohIcjNQ_sbQ,Just Salad,1471 3rd Ave,"{'latitude': 40.77694, 'longitude': -73.95514}",292,3.5,10028
5C0vGV5YVjvsuvZuKvo6-w,Tony Boloney's - Hoboken,263 1st St,"{'latitude': 40.7378974, 'longitude': -74.0343764}",666,3.5,07030
pgdSnnYfqfpwQFjVpbK6Lw,Chick-fil-A,50 E 42nd St,"{'latitude': 40.752525, 'longitude': -73.9789868}",111,4.0,10017
JnjBLhhFpbWrKuN81KUPtg,sweetgreen,60 E 55th St,"{'latitude': 40.76032763758034, 'longitude': -73.97268994713386}",128,3.5,10022
moLtpz7do56gtgbfcjB8Hg,Murray's Sturgeon Shop,2429 Broadway,"{'latitude': 40.7906381929501, 'longitude': -73.9751240337296}",101,4.5,10024
ngrgNE6xT54amiZvxGttWw,Aubergine Cafe,49-22 Skillman Ave,"{'latitude': 40.7460689, 'longitude': -73.9149198}",355,4.0,11377
d-Q0sBnYh1z99QlYD8QiCQ,sweetgreen,100 Kenmare St,"{'latitude': 40.7210635428336, 'longitude': -73.9972511652099}",285,4.0,10012
ehyZHDeH7d1KOJLrOHfnEw,Melt Shop,111 Fulton St,"{'latitude': 40.7097319537713, 'longitude': -74.0065573416641}",401,4.0,10038
vyRuXNXrKQBP834kGzcm3Q,Chopt Creative Salad Co.,120 West 56th St,"{'latitude': 40.7639947309263, 'longitude': -73.9786452054977}",136,3.5,10019
Nmvr_ioiqLDEEJ5z-giHJg,Just Salad,600 3rd Ave,"{'latitude': 40.7491869, 'longitude': -73.9757667}",318,3.0,10016
gdFLC5yIja0Ee0jH5xgiZA,Wolfnights - The Gourmet Wrap,40 W 55th St,"{'latitude': 40.762213, 'longitude': -73.976856}",27,4.5,10019
HeOxS5_MejWE3ywVTVXZYQ,fresh&co,363 7th Ave,"{'latitude': 40.7484899, 'longitude': -73.99209}",355,3.0,10001
ZS49AhOMRPFH_3mQd_qA7A,Peck Peck Korean Fried Chicken,250 Degraw Ave,"{'latitude': 40.875095, 'longitude': -74.021122}",714,4.5,07666
GhIGKjOnCnfDdIv6a84xXA,Green Blend,387 8th Ave,"{'latitude': 40.74929, 'longitude': -73.9958}",107,4.0,10001
GeXd_6XseU9E8oC1p1SaNg,sweetgreen,311 Amsterdam Ave,"{'latitude': 40.78030326463333, 'longitude': -73.98018600763737}",238,3.5,10023
5Ges1QFylBI1KCHjZ5EZDw,Gotham Cafe,1298 2nd Ave,"{'latitude': 40.7663366540951, 'longitude': -73.9599185336314}",203,3.0,10021
FiKu5C03pBiAn5v5DEL9UQ,The Butcher's Daughter,581 Hudson St,"{'latitude': 40.73639, 'longitude': -74.00606}",350,3.5,10014
FEhAl2T2UGwnsdvjLIQbQA,Just Salad,320 Park Ave,"{'latitude': 40.757931551985, 'longitude': -73.973999591996}",201,3.0,10022
